Label,Product_Url,Content,header
Computer,https://sfbay.craigslist.org/sby/sys/d/corte-madera-hp-elitedesk-mini-i5-4570t/7691668186.html,"Up for sale HP Tiny Desktop. Fast. Everything installed on SSD. Great for students, for Home Business Office. Windows 11 Pro with all updates, Office 2021, Adobe Reader…  Comes with original charger.      •	Model:      HP EliteDesk 800 G1 MINI  •	Series:       HP EliteDesk  •	Type:      Desktop  •	Processor Speed:     2.90 GHz (up to 3.6 GHz in Turbo Mode)  •	WIFI  •	Storage Type:   SSD (Solid State Drive)  240 GB  •	RAM Size:    12 GB    Please, no trade, cash only.    Keywords: Dell HP IBM Lenovo Thinkpad  "," HP EliteDesk Mini ( i5-4570T, 12GB RAM, 240GB  SSD, Office)  -  $100  (corte madera)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/corte-madera-13-macbook-pro-i7-mid-gb/7693375696.html,"In Great working condition. Runs fast. Booting up for 11 sec. Battery keeps charging 4-5 hrs.  Office 2019. OS X Catalina. Original charger.   Specs are here   https://everymac.com/systems/apple/macbook_pro/specs/macbook-pro-core-i7-2.9-13-mid-2012-unibody-usb3-specs.html    CPU:  2.9 GHz up to 3.6GHZ i7-3520M   RAM: 12 GB   DVD DRIVE  VIDEO CARD: Intel HD 4000 1536 MB  DISPLAY: 13.3"" Widescreen with a 1280 by 800 native resolution. The maximum resolution supported on an external display is   2560x1600.  SSD : 250 GB     Tags: 13"", 15"", MacBook Pro, SSD, Air, Apple, iOS, Laptop, Mobile.  "," 13"" MacBook Pro i7 (Mid-2012) 12GB, 250 GB SSD, Catalina, Office  -  $135  (larkspur)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/daly-city-pc-intel-core-quad-283ghz-8gb/7694247429.html,"Works Great! It was my son's stuff and used as a Gaming PC. Test it and works great.    Processor Type - Intel Core 2 Quad  Product Type - CPU  Clock Speed - 2.8GHz    8GB Memory (upgradeable)  1.5GB Hard Driver  AMD Radeon HD5700 Series Video Card  Windows 10 Pro (updated to current version 22H2)  Nice case with additional three fans cooling system  2 x Optical Drive Multi Recorder RW DVD-R DL   Network ready     Comes with a Keyboard and Mouse, just plug in and play  ", PC Intel Core 2 Quad 2.83GHz 8GB Ram 1.5TB HDD Windows 10 Pro  -  $175  (daly city)  
Computer,https://sfbay.craigslist.org/sby/sys/d/union-city-hp-elitebook-8460p-with/7694247370.html,"HP Elitebook 8460P, 14"" with Intel I5-2540M, 12 GB Ram, and 480 GB SanDisk SSD (available storage 457 GB), with two batteries (one for backup), and charger included. One backpack is included. An old Acer tablet with earbuds will also be included free for you (see picture)    Windows 10 - legal license. LibreOffice installed. Minor cosmetic wear and tear on case (see pictures). Price is firm.    **Please check out other laptop with similar price - Chrome, or missing part or not working. This laptop works very good with Windows.    No shipping, cash and pick up in person in local store like Starbucks or McDonald only (in Fremont, Union City, or Newark).    Please click the 'Reply' button on top if you are interested.    ", Laptop - HP Elitebook 8460P with backpack  -  $110  (fremont / union city / newark)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/genuine-new-dell-3000cn-3100cn-color/7694244832.html,"The Genuine Brand Nwe Dell 3000CN/3100CN Color Laser Printer M5065 Drum Unit is sealed in the original box. Printer is dead and no longer need.    This Dell Imaging Drum & Transfer Belt Assembly can fits these models: Dell 3000cn, Dell 3010cn, Dell 3100cn         ", Genuine NEW Dell 3000CN/3100CN Color Laser Printer M5065 Drum Unit  -  $68  (daly city)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/original-hp-02-ink-cartridges/7694244704.html,Brand New/Original/Unopened HP 02 Ink Cartridges      , Original HP 02 Ink Cartridges  -  $3  (daly city)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-apple-thunderbolt-display/7694242849.html,"The Apple Display has been stored for years. Bring it out for sale. Test it and it is in excellent working condition. Without any issue at all. No any scratches, no dent or no dead pixel. All cables are not frayed at all! Overall is almost like new.    Product Key Features  Brightness	375 cd/m²  Video Inputs	Mini DisplayPort, 3x USB Ports, DisplayPort, HDMI Mini, Single Firewire 800  Energy Star	A  Color	Silver  Refresh Rate	60 Hz  Contrast Ratio	1000:1  Features	Widescreen, USB Hub, Slim Bezel, Built-in Speakers, Security Lock Slot, Anti-Glare, Flat Screen  Aspect Ratio	16:9  Maximum Resolution	2560 x 1440  Model	A1407  Product Line	Thunderbolt Display        "," Apple Thunderbolt Display 27"" A1407 2560x1440  (VESA Mount)  -  $188  (San Francisco/Daly City)  "
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/konica-minolta-magicolor-2450-color/7694242696.html,"Year-end cleaning, bring up this laser printer for sale, which been stored for years. It is still in good working condition.    *Comes two extra OEM/Genuine color toner for FREE!*    The specification as follows:  Print Speed up to 20.0 ppm - Color, up to 5.0 ppm - B/W .Connectivity Technology Wired .Interface USB,  Ethernet 10/100Base-TX,  Parallel .Max Resolution ( Color ) 9600.0 dpi x 600.0 dpi .PostScript Support Standard .Language Simulation PostScript 3, PCL 5E, PCL 5C, PCL 6 .   Processor PowerPC 300.0 MHz .RAM  RAM Installed ( Max ) 128.0 MB / 640.0 MB (max) .Technology DDR SDRAM - DIMM 100-pin .Media Handling  ", Konica Minolta magicolor 2450 Color Laser Printer + OEM color toner  -  $130  (daly city)  
Computer,https://sfbay.craigslist.org/sby/sys/d/san-jose-apple-macbook-air-15-m2-new/7686495316.html,This is the latest 15.3” MacBook Air M2    Latest 2023 model.  Brand new sealed box.  15” Apple MacBook Air with M2 chip  8GB RAM  256GB SSD    Asking $950.. Cash. Hassle free.   Meet in public place.   Text me at (408)459-999eight  , Apple Macbook Air 15” M2 - New 2023 Model - SEALED BOX  -  $950  (san jose north)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/vallejo-lg-24-inch-monitor/7694236057.html,"LG 24-Inch LED-lit Monitor, Black  HDMI, VGA, DVI  Minimally used  Cash Or Paypal  ", LG 24-Inch Monitor  -  $55  (vallejo / benicia)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/vallejo-dell-24-monitor/7691774957.html,"Input Connectors VGA, HDMI  VGA/Power cables included  Cash or Paypal Only  "," Dell 24"" Monitor  -  $30  (vallejo / benicia)  "
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/vallejo-sceptre-24-ultra-slim-monitor/7691775239.html,"Sceptre 24"" Professional Thin 75Hz 1080p ($105)  LED Monitor 2x HDMI VGA  Machine Black (E248W-19203R Series)  Contemporary sleek metallic design  VESA wall mount ready  Cash or PayPal only  "," Sceptre 24"" Ultra slim Monitor  -  $55  (vallejo / benicia)  "
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-dell-p2419h-ultrathin/7693245432.html,"Dell P2419H 23.8"" Full HD 1920 x 1080 LED LCD IPS Monitor HDMI, DisplayPort, VGA in excellent condition.    In-Plane Switching (IPS) Panel  DisplayPort + HDMI + VGA Inputs  1920 x 1080 Full HD Resolution  1000:1 Static Contrast Ratio  250 cd/m² Brightness  178°/178° Viewing Angles  8 / 5 ms Response Time (GtG)  16.7 Million Colors  Ultra-Thin Bezel Design  Built-In USB 3.0 Hub    Please contact me at:   show contact info "," Dell P2419H 24"" 16:9 Ultrathin Bezel IPS Monitor  -  $65  (San Francisco)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-dell-optiplex-all-in-one/7687163963.html,"For sale Dell Optiplex 9030 All-in-One Intel i7 3.2GHz 8GB 500GB Wi-Fi Webcam in very good condition.    23"" Full HD Graphics w/LED backlit Monitor Anti-Glare  Intel Core i7-4790S (4th Gen) Quad-Core Processor @ 3.2GHz  8 GB DDR3 SDRAM system memory  500 GB SATA Hard drive  Super Multi-Speed DVD-/+RW Burner  Intel HD Graphics 4600 w/1980 x 1080 Resolution Full HD  Ports: USB, Audio, 8-in-1 Card Reader, Mic, Headphone, Gigabit Ethernet  8-in-1 memory card reader  Wireless Networking - Wi-Fi  Built-in Webcam    Please call me or text me at:   show contact info "," Dell Optiplex 9030 23""All-in-One i7 3.2GHz 8GB 500GB Wi-Fi Webcam  -  $175  "
Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-dell-latitude-5580-fhd/7688565315.html,"Dell Latitude E5580 FHD (1920 x1080), Toch Screen, i5-6440HQ Quad-Core @2.60GHz, 16GB RAM, 250GB SSD Win 10 Pro Webcam Backlit in excellent condition. Fresh copy of Windows 10 Pro installed and activated.    Office 2007 installed.    Specs:    15.6"""" FHD LED Backlit Anti-Glare Display @ 1920 x 1080 Resolution Toch Screen  I5-6440HQ Quad-Core @2.60GHz  16GB System Memory  250GB SSD  Intel HD Graphics  No Optical Drive in this model.  Realtek HD Audio  Gigabit Ethernet  Wireless  Intel Bluetooth  Integrated Webcam  Backlit Keyboard  HDMI  Mini DisplayPort  3 USB 3.0  SD Card Reader  Headphone / Microphone Combo Jack    Contact me at:   show contact info ", Dell Latitude 5580 FHD (1920 x1080) i5/ 16GB RAM/250GB SSD/ Touch  -  $245  
Computer,https://sfbay.craigslist.org/sby/sys/d/concord-apple-macbook-pro/7691962491.html,"I have an Apple MacBook Pro which is still under the Apple warranty. The computer, itself was sealed when I purchased it and I’ve used it for about 2.5 years without any issues. However, when I recently updated the IOS software, an unseen program from Roku stating that Roku owns the laptop appeared. I am not sure how to have it removed, but you may be able to remove it or use the laptop for parts. It has been a beautiful laptop from 2019. It starts up fine. It is a 1TB laptop. This is a 16” laptop that’s in excellent physical condition.  ", Apple MacBook Pro  -  $800  (danville / san ramon)  
Computer,https://sfbay.craigslist.org/sby/sys/d/san-jose-samsung-galaxy-book2-pro/7694229031.html,"Hi i have SAMSUNG NP930QDB-KD1US Galaxy Book Pro 360 13.3"" FHD Touchscreen i7-1165G7 Used item shows little signs of use. Item is tested and fully working. Includes laptop and generic power adapter. Intel Core i7-1260P 2.1GHz. Intel Iris Xe Graphics. 15.6"" 1920 x 1080 (32-bit) (60 Hz) TOUCH display. Battery  Condition used, excellent, 0% wear level. Windows 11 Home. Light scratches on the body. i can be reached @ text. Thank you so much  ", Samsung Galaxy Book2 Pro  -  $600  (san jose ca)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-hp-officejet-j4580-all-in/7689800518.html,"Copy, Scan, Print works.  Out of color cartridge. The feeder on the top that feed the paper to scan don't work.    There is 75% 901XL ink left remaining to use.  You can print with only black ink without the color cartridge inside.    If you only need to print with black and white. Then this printer will be good for you right away.    I have 2 different videos showing the printer printing with black ink only.  https://www.youtube.com/watch?v=j2zV43g32IY  https://www.youtube.com/shorts/aMzIVmFI8EY      Comes with power cord and USB cable to connect to your pc.      If you could not find the drivers from HP Support main website.  You can go below the address to download the drivers for windows 10 or windows 7.    https://printerdrivers.com/hp-officejet-j4580-driver/  ", HP Officejet J4580 All-in-One Printer  -  $15  (San Francisco)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-hp-envy-5055-all-in-one/7687067690.html,"Print, Copy, Scan - All Tested Working Perfectly.    youtube video printing from HP ENVY 5055 All in one Printer  https://www.youtube.com/watch?v=nf211gpMIJY    Have Wifi Connection  You need to download the drivers and software from the internet to scan.    New HP65XL INK and HP65XL Color installed in printer. And Also come with 1 extra New HP65XL color for future use.    Comes with power cord and a USB printer cable to connect to a computer.    Very Compact All in One Printer.    HP ENVY 5055 printer  Year manufacured 2018-onwards  Size: 17 x 14 x 5 inches  Weight: 11 pounds  Wifi: 2.4 and 5 ghz    Prints letter, legal, 4 x 6 photos, 5 x 7 photos, 8 x 10 photos, No. 10 envelopes  Color and grayscale  Prints 2-sides with autofeed  10 pages per minutes  100 pages feeder  600 x 300 dpi resolution  Scans RAW, JPG, PDF formats    Sells for $80-$100 on Ebay and $200 on Amazon.      ", HP ENVY 5055 All-In-One Printer Inkjet Printer With Full Ink and color  -  $45  (San Francisco)  
Computer,https://sfbay.craigslist.org/sby/sys/d/dublin-2021-macbook-pro-16-inch-m1-pro/7694223589.html,"Apple MacBook Pro 16"" 2021 - M1 10-Core CPU 16-Core GPU 16GB 1 TB - Excellent Condition, Low Battery Cycles.    This is an extra computer that no one is using.    "," 2021 MacBook Pro 16 inch M1 Pro  16GB RAM 1TB Space Gray  -  $1,400  (dublin / pleasanton / livermore)  "
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/pleasanton-lenovo-thinkpad-dock-ultra/7689090271.html,"Selling Lenovo Thinkpad Ultra Docking Station Type 40AJ with security keys and genuine OEM Lenovo 135W AC power supply / charger, all in like new condition.     Compatible with: Thinkpads T480, T480s, T490, T490s, T580, T590, L480, T14, X1 Carbon 6th, 7th 8th gen    Priced to sell for just $40 Firm (in Person Cash Purchase Only). Can meet at any Starbucks or McDonalds in Pleasanton, Dublin or San Ramon. If you see this posting, it is still available; I will delete it as soon as it sells.  Please call or text me at   show contact info  to arrange time and place to meet.  ", Lenovo Thinkpad Dock Ultra Docking Type 40AJ with security keys and AC  -  $40  (dublin / pleasanton / livermore)  
Computer,https://sfbay.craigslist.org/sby/sys/d/south-san-francisco-compaq-6730b-laptop/7691397050.html,"****IF YOU'RE READING THIS AD, IT'S STILL AVAILABLE--NO NEED TO EMAIL ME AND ASK ME IF I STILL HAVE IT. ****    Compaq 6730b Laptop    Complete except for battery.    Condition is unknown, I have no charger, therefore I can not power it on.    Buy for parts or repair.      71719  ", Compaq 6730b Laptop  -  $30  (south san francisco)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/scotts-valley-hp-82x-laserjet-toner-new/7694209403.html,"New toner, in the box, box was opened, but still in the bag and new    "," HP 82x laserjet toner, new  -  $40  (scotts valley)  "
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/rohnert-park-two-monitor-stand-setup/7691493293.html,Two monitor set up.  Two monitor stands that hold one monitor each.  , Two Monitor Stand Setup  -  $30  (rohnert pk / cotati)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/scotts-valley-konica-minolta-toners/7694207810.html,"New toners, 1 of each.     80 for both, new in the box    in scotts valley    "," konica minolta toners, tn324m tn324y  -  $80  (scotts valley)  "
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/san-jose-wacom-graphire-graphics-art/7689309279.html,WACOM Graphire 2 Graphics Art TABLET ET-0405A-U Steel Blue    $5    Good condition  Last Driver is here  https://support.wacom.com/hc/en-us/articles/1500006341242-What-is-the-driver-for-the-Graphire-2-ET-model-tablets-    I DO NOT RESPOND TO EMAILS [Too many scammers] So Text or Call ME!  , WACOM Graphire 2 Graphics Art TABLET ET-0405A-U Steel Blue  -  $5  (san jose south)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/rohnert-park-apple-thunderbolt-display/7684620974.html,"it is a used Apple A1407 27"" Thunderbolt Display LCD Monitor and work great sell it because my son has a new apple  "," Apple A1407 27"" Thunderbolt Display LCD Monitor  -  $60  (rohnert pk / cotati)  "
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/gilroy-pfsense-router-firewall/7692549654.html,Barracuda F12 Router/Firewall    pfSense 2.7.1 CE Currently Installed    Intel N3350 CPU (dual core) with AES NI  Five Intel I211 Ethernet Ports  Intel 80GB SSD  2GB DDR3 RAM (open slot for upgrade)  Two USB 3.0 Ports  Serial Console Port  Fanless Silent Design    Included Items:  - Power Supply and Cable  - Serial Console Cable  - Ethernet Cable  - USB Thumb Drive (Barracuda supplied)  - Documentation  - Original Packing    Works fantastic and in like new condition. Configure via web browser or supplied serial console cable.  , pfSense Router Firewall (Barracuda F12)  -  $65  (gilroy)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/san-jose-samsung-23-lcd-monitor-full/7694184305.html,"Samsung 23” Inches, Full 1080p LCD Monitor. Model 2333T. No HDMI Port. In Very Good Condition. Price: $ 20. Please Text Me @Four-O-Eight 333-8933. Thanks.  ", Samsung 23” LCD Monitor Full 1080p SyncMaster 2333. Excellent  -  $20  (san jose east)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/los-gatos-scanner-scanmaker-i900/7694180434.html,"Product Information  Built for those who care about reliability and trustworthiness when keeping a digital record, this Microtek flatbed scanner is useful and versatile. With the efficient set of FireWire and USB 2.0 computer connections included with the Microtek i900, you can hook up the scanner and store your digitized files on a computer or on the net. This flatbed scanner includes an excellent functionality, so you can digitally preserve your critical papers in sharp detail for long-term electronic preservation. In addition, this Microtek flatbed scanner features a practical shape allowing you to scan a variety of documents including photographs and pages within a book as well as anything that can lay flat. The excellent capability of scanning photos, film, and 35 mm slides in color mode included with the Microtek i900 enables you to effortlessly and rapidly acquire digitized files with high-definition for preservation or processing.  Product Identifiers  Brand  Microtek  Model  i900  Product Key Features  Image Sensor  CCD  Input Type  Color  Type  Flatbed Scanner  Connectivity  FireWire, USB 2.0  Dimensions  Weight  24.7lb.  Width  15.2in.  Height  6.3in.  Depth  23.6in.  Additional Product Features  Media Type  Photos, Plain PAPER, 35mm Slides, Transparencies, 35mm Film, Film, Slides  Family Line  MICROTEK Scanmaker  Film Scanning Capabilities  Mounted Slides, 35mm Slides, 35mm Filmstrip  Form Factor  Desktop  Networking  Network Adapter  Scanning Resolution  3200x6400DPI  Supported Operating Systems  Apple Mac OS X 10.4, Apple Mac OS X 10.3, Microsoft Windows XP, Microsoft Windows Millennium Edition, Apple Mac OS X 10.2, Apple Mac OS 9.X or Later, Apple Mac OS 9, Apple Mac OS X 10.X, Apple Mac OS X 10.2 / 9.2, Microsoft Windows 2000, Microsoft Windows 98sec. Edition, Apple Mac OS X 10.2.1, Apple Mac OS X 10.3.6, Apple Mac OS X  Media Load Type  Manual Load  Updated software may be found on internet  "," Scanner, Scanmaker i900  -  $150  (los gatos)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/concord-macbook-pro-13-retina-slim-ssd/7694178148.html,"Late 2012 Apple MacBook Pro 13” RETINA (slim & SSD) in pristine condition. ONLY 170 battery cycles!!! Comes with original Apple Wall charger. Kept in IT storage most of time as spare or backup laptop only. NEVER been dropped, NO dents, and NO dead pixel. See pictures for details. See specs below. Serious buyer only. Email me if interested. Cash and pickup only. Item is located at Concord, CA. Price is $120    SPECIFICATIONS:  - macOS Catalina  - Intel i5 2.5 GHZ CPU  - 8GB RAM  - 128GB SSD (upgradable)  - 170 Battery Cycle ONLY!  - 2560 x 1600 screen resolution  - Intel HD Graphics 4000 1536 MB Graphics  - comes with Apple MagSafe 2 power adapter and extension  ", MacBook Pro 13” RETINA Slim SSD 170 BATTERY CYCLE ONLY!!!  -  $120  (concord / pleasant hill / martinez)  
Computer,https://sfbay.craigslist.org/sby/sys/d/rocklin-microsoft-laptop-2023-touch-i7/7694181304.html,"NOTE: If you see this listed, it is available. Phone calls are best. NO TEXTING.   show contact info  9a to 5p.  --------------------------------------------------------------------------------------------------------------------------------      100% new. Never turned-on. Zero use. 2023-2024 model.    $1699 elsewhere online PLUS TAX for about $1790. Or, take it here for $1195 and NO TAX. A stunning offer for a high-end laptop.    This is Microsoft's new SURFACE 5. With touchscreen, i7 and 512GB SSD. Released 09/23 (see photo on box).    This is in Rocklin. You are welcome to view it personally BUT....It can't be turned on until purchased so that the start process isn't initiated. It is fully boxed and has never been turned-on.    ------------------------------------------------------------------------------------------------------------------------------    Key Features  Intel Core i7 10-Core (12th Gen)  16GB LPDDR5X | 512GB SSD  13.5"" 2256 x 1504 PixelSense Touchscreen  Integrated Intel Iris Xe Graphics  Wi-Fi 6 (802.11ax) | Bluetooth 5.1  Thunderbolt 4 | USB-A 3.1 Gen 1  3.5mm Headphone Jack | Surface Connect  Windows 11 Home Backlit Keyboard  "," MICROSOFT LAPTOP 2023 TOUCH  i7 16B SAVE $600   ***NEW***  -  $1,195  (ROCKLIN)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/dublin-brand-new-inspiron-laptop/7689342304.html,"BRAND NEW Inspiron 15 3000 (3520) Laptop  full warranty til 10/2024    Inspiron 15 (3520)  12th Generation Intel Core i3-1215U (10MB Cache, up to 4.4 GHz, 6 cores)  15.6 inch FHD (1920 x 1080) 120Hz 250 nits WVA Anti- Glare LED Backlit Narrow Border Display  1TB M.2 PCIe NVMe Solid State Drive  8GB, 1x8GB, DDR4, 2666MHz  Intel(R) Wi-Fi 6 AX201, 2x2, 802.11ax, Bluetooth(R) wireless card  Onsite/In-Home Service After Remote Diagnosis, 1 Year    Carbon Black without Finger Print Reader  Windows 11 Home      $359 email if interested  ", BRAND NEW Inspiron 15 3000 (3520) Laptop  -  $359  (dublin / pleasanton / livermore)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/union-city-goldtouch-ergonomics-keyboard/7691726222.html,"Used only a couple of times.  Selling it cheap because the latch/handle broke.  You can still use it in a normal/split mode, but you can't use it vertically.  ", Goldtouch Ergonomics Keyboard  -  $20  (fremont / union city / newark)  
Computer,https://sfbay.craigslist.org/sby/sys/d/union-city-hp-elitebook-i51135g7-32gb/7684216318.html,"Business grade laptop, sleek and solid with aluminum construction.  They are normally about $2000.  Memory is upgradeable and is upgraded to 32gb.  There is a SIM slot, so you can pop in a phone SIM to use the internet as well.    Aside from specs in the title, the laptop is running Windows 11 Pro, equipped with Thunderbolt 4 and weighs 2.74lb.  "," HP Elitebook G8 830 13.3"" (i51135G7, 32gb RAM, 256gb, Fingerprint,TB4)  -  $850  (fremont / union city / newark)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/san-jose-custom-built-gaming-computer/7689529158.html,"For sale is a custom built gaming computer, with a fresh install of Windows and activated Windows 10 Pro.  This is a fantastic gaming machine for anyone who wants to go on a gaming rampage!! Will play any game out there on higher settings. Intended for gaming on a 1080 monitor, will give hours of entertainment without any upgrades. Not limited to gaming only, can do any routine PC task like streaming videos, Netflix, Hulu, Peacock and capable of audio, photo and video editing, all that. This computer is intended for use as-is, as most components are only compatible with this specific build. OS Fully installed    CPU: Intel Core i7-4790K 4.00 GHz Quad-Core LGA1150 SR219 CPU Processor  CPU Cooler: Corsair Hydro Series H100i GTX 240mm AIO Liquid CPU Cooler,  Motherboard: Asus MAXIMUS VII HERO  Memory 16gb DDR3  Storage: 120gb SSD and 2TB hard drive  GPU: EVGA NVIDIA GeForce GTX 1070 Ti FTW 8GB GDDR5 Cards  PSU: 600W powersupply  OS: Windows 10 Pro Activated  The system is running an all-in-one water cooler.  The computer is all up to date and ready for the next user.    This computer can handle DirectX11 and 12 games, it runs fine on, GTA 5, Valorant, Fortnite, Red Dead Redemption 2, and many more, I have played all these games and it ran fine on this computer, I just upgraded my computer, and got a brand new computer, and I want to sell this one.  for o8. 6o8 .5182...Firm on price Please.  ", custom built gaming computer  -  $350  (san jose downtown)  
Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-msi-gs60-ghost-pro-gb/7692787465.html,"2.5 GHz Intel Core i7-4710HQ  16GB RAM  15.6"" Full HD 1920 x 1080 Display  NVIDIA GeForce GTX 970M Graphics (3GB)  512GB (2x 256GB) m.2 SSD  USB 3.0/mini DisplayPort/HDMI Port  Built-in FHD Webcam, Mic & Speakers  SteelSeries Keyboard    Decal cover is a sticker and can be removed.  Comes with charging cable.    Pickup is in SF, depending on time of day either close to the 16th St and Mission BART or the Montgomery St BART.  "," MSI GS60 Ghost Pro-044-16GB-512GB 15.6""  -  $500  (mission district)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/palo-alto-gaming-pc/7694143232.html,"High-end gaming PC with peripherals. This is in excellent condition.     Monitor, keyboard & a Logi G502 are included as well as the bungee, full or shortened mouse mat can be included upon request.     Intel Core i9 with 13th gen processor  NVIDIA 3070   16GB RAM  512GB SSD & 2TB HDD with windows OS installed  Liquid cooling with fans as displayed with picture   144hz gaming monitor with HDMI & Display Port connections     Formerly used to compete in CS:GO’s semi-professional ESEA circuit and am now selling because of university.     Runs Star Citizen, Starfield & other high quality games at max graphics and is in the top end of performance for machines in statistical categories. Can teach you how to help optimize performance to my custom settings if you’d like, it’s a fresh boot of windows when you receive it.    DM for any further questions    "," Gaming PC  -  $1,999  (Palo Alto)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/san-jose-hp-omen-vr-backpack-pc-core-i7/7694143226.html,"HP Omen X VR Backpack PC, upgraded to 32GB of RAM and 2TB SSD. Comes complete in box.    Includes Omen X Backpack PC, Dock for PC, Power Adapter for dock, External Battery Charger, cable adapter from Dock to External Battery Charger, 4x External Batteries, and the Backpack mount.    Lasts two hours for every pair of batteries, can be hot swapped one at a time for four hours total use straight.    Specs:  Intel Core i7 7820HK  Nvidia Geforce GTX 1080 GPU  32GB RAM  2TB SSD Storage  "," HP Omen VR Backpack PC - Core i7 CPU, GTX 1080 GPU, 32GB RAM, 2TB SSD  -  $500  (san jose downtown)  "
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/san-jose-gpd-win-complete-bundle/7694143189.html,"This listing is for a complete in box, great/like new condition GPD Win 3 handheld gamepad computer, it's grip, it's dock, it's carrying case, and all boxes, cables, and original power adapters.    It includes:  - GPD Win 3 (16GB RAM, 1TB Storage) w/ Original Box  - Multi-function USB-C Docking Station Holder for GPD Win 3 w/ Original Box  - Carrying Case for GPD Win 3  - Gaming Grip for GPD Win 3  - USB-C Cable  - USB-C Power adapter    It's  full Windows gaming PC that's portable. Runs games like GTA V, Final Fantasy 14, and Halo: The Master Chief collection really well. Has a MicroSD card slot, and has an SSD that's user-upgradable. Full Thunderbolt 3 eGPU support too.  ", GPD Win 3 Complete Bundle  -  $500  (san jose downtown)  
Not a Computer,https://sfbay.craigslist.org/sby/sys/d/san-francisco-36-standing-computer-desk/7688392660.html,"This is a white, wood laminate, 36"" standing desk converter by Vivo.  It's heavy duty, well-constructed, designed to hold two monitors, and works perfectly. Using the two handles it raises up and down with ease. The desktop has some minor marks and scratches that are only noticeable if you are looking closely.  It's been cleaned and is ready for pick up.    This same size and material desk converter retails brand new for $219+tax on Amazon.   https://www.amazon.com/VIVO-Adjustable-Converter-Tabletop-DESK-V000V/dp/B07FDNZ8GC?th=1    The dimensions of this unit are attached from the Amazon ad.    Model: Vivo DESK-V000VW    Cash preferred.  Pick up in San Francisco, CA.  Will deliver within SF for $0- $5 depending on distance.    Cross-posted  desk, standing desk, office furniture, dual monitor stand, Vivo, Veridesk, computer desk, sit or stand, ergonomic, desk riser  "," 36"" Standing Computer Desk Converter  -  $55  (russian hill)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/berkeley-acer-swift-i5-1240p-16gb-ram/7694141829.html,"I used it for assembly programming to learn and now I don’t program in assembly so selling it. 526gb ssd, ddr4 16gb ram, i5-1240p processor. Price is firm and please don’t email me your offer.  "," Acer swift 3 i5-1240p, 16gb ram  -  $380  (berkeley)  "
Computer,https://sfbay.craigslist.org/sby/sys/d/san-jose-apple-2016-macbook-pro-13/7687331994.html,"Open box only tested few times, everything is working well, almost new condition, 9.9/10.    Display: 13 inch Retina Display  Processor: 2.9 GHz Intel Dual-Core Core i5  Memory: 8GB 2133 Mhz LPDDR3  Storage: 512G SSD  Graphics: Intel HD Graphics 550 1536 MB  Battery: 4 cycle count original, almost new.    Original box and power adapter included.    Local deal and cash only. Leave your phone number for text.  "," Apple 2016 MacBook Pro 13"", A1534, Space Gray, 9.9/10  -  $480  (willow glen / cambrian)  "
